,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H4K12ac_H4R3me,0.14374705462275195,0.26037088169312206,0.1537294127810238,0.022732481931555526,0.015615590581949945,0.02193816044043473,0.10781736198549474,-0.023873485802987204,-0.02462129979511296,0.002367932316730048,-0.0505778433349775,-0.10501600199830463,-0.10593601566741206,0.02049955081970367,-0.0713488691817954,-0.11419814720979282,-0.0826515211233172,-0.06157621908581312,-0.12107128080951846,-0.14965128095080615,-0.15568994346163656,0.037667175472353875,0.04738366375355696,0.11708771240134652,0.2603708816931203,-0.17345664652945025
H4K12ac_H2AS129ph,-0.13880873538264282,0.03739608889063106,-0.13548274070579502,-0.23339747608545558,-0.22529263989101622,-0.23917453846412862,-0.18684582409309058,-0.31000145001305235,-0.22966181230845706,-0.19266065864928095,-0.16867643824733136,-0.3269566801362185,-0.2740511234352212,-0.19977232279242685,-0.21031304378230864,-0.19187738178733582,-0.256347038792887,-0.21121291252449836,-0.2122334908398802,-0.24611903769073606,-0.21060375080968008,-0.23081945223126255,-0.28091415232238504,-0.2238824210997592,-0.1734566465294538,0.03739608889063106
H4K8ac_H4K5ac,0.9618282912183815,0.6990317240170025,0.9618282912183851,0.2611214831052209,0.2674793904288677,0.2580018628120584,0.44439564433259093,0.1881822246215723,0.13354938752339685,0.16232394860147714,0.1431989440831103,0.017725589189316437,0.024918984523877086,0.1023125668748861,-0.013237110672809749,-0.1019983304480796,-0.08603648899802785,-0.06685947395068581,-0.022438757735685044,-0.06656753140780225,-0.0816073324898241,0.08453128948177735,0.11550184500370797,0.18159788376703645,0.15148148209956425,-0.1348085753043744
H4K8ac_H4K12ac,0.6990317240170043,0.9915994046613248,0.9915994046613266,0.27367010769672895,0.2767914594328964,0.27727070944955123,0.4590362260680525,0.2019041974791076,0.13787577645187987,0.17333036478713915,0.155205961165505,0.03105077593070149,0.043194174475287284,0.1250508704456852,0.021282334623609955,-0.08837243978245723,-0.07333656772328645,-0.054067715643444814,-0.004148658664060889,-0.048217148385901965,-0.07678604857290416,0.09693831820727894,0.13241915334277898,0.19059225435794325,0.1537294127810256,-0.13548274070579325
H4K8ac_H4K8ac,0.9618282912183869,0.9915994046613266,4.502621631227152,0.48946498659875637,0.4536805762361471,0.47183317365789534,0.6483874579655318,0.44335827971817743,0.32256059780545243,0.3388702911315544,0.2864247421655364,0.25969823114686363,0.23604464480841614,0.25690973516957705,0.1799584371149514,0.025376341325578977,0.08240195750535051,0.05913860413893168,0.13837608064658902,0.12903893998604943,0.06778204369872753,0.2972825255727649,0.34939649335517053,0.3543065200710629,0.2804045011062879,0.05260061686213646
H4K8ac_H3K4ac,0.2611214831052173,0.2736701076967236,0.48946498659875637,0.48946498659875814,0.30092293985475216,0.28378843314442825,0.2815357318185061,0.20523549573502464,0.19461194459085718,0.23192696867168294,0.1444884827195736,-0.078306760555515,-0.047525680355940736,0.0012308237885907403,-0.0581874109303655,-0.1716698402105834,-0.19173088401173288,-0.13311414022343193,-0.1283125473678517,-0.13926025641329787,-0.17747787458807807,-0.036459608308360814,-0.04034494015658474,0.018000777260292367,0.012659978298026786,-0.24209560992675705
H4K8ac_H3K23ac,0.2674793904288695,0.2767914594328964,0.4536805762361489,0.30092293985475216,0.45368057623615066,0.2953788749696553,0.28891023097131274,0.21909148404531642,0.15906265600148473,0.20155607572931977,0.14231647913509526,-0.03363218954882541,-0.01411694345733494,-0.0046404591341371315,-0.07850458794641213,-0.16397899134271832,-0.18804553500844534,-0.13212491301017515,-0.12077607566222248,-0.12197079816395373,-0.14969174703174026,-0.08594148673654978,-0.07863670764194453,0.00361117771888253,-7.030869860535915e-05,-0.2351179254556932
H4K8ac_H3K14ac,0.25800186281206017,0.27727070944955123,0.47183317365789534,0.2837884331444318,0.2953788749696553,0.4718331736578971,0.27539948056326047,0.25085281227203815,0.11756307501824992,0.17802659570962653,0.11511830096791442,-0.03397267335246923,-0.027465247955060335,0.003293865735830792,-0.07832616876729404,-0.1767611270594216,-0.2072716808074322,-0.1401653826104301,-0.12176538777695534,-0.1209985344939124,-0.17182443478608533,-0.08502516827899598,-0.09323013850434769,0.006146052813463143,0.008916198567977318,-0.25046429187182717
H4K8ac_H2AK5ac,0.4443956443325874,0.4590362260680507,0.64838745796553,0.28153573181850966,0.28891023097131097,0.2753994805632587,0.6483874579655318,0.1893168917317265,0.1278090740707878,0.17647922836691166,0.13901721619932772,-0.021290899726912116,0.0041490372597206004,0.09343850284985145,-0.04447735624427196,-0.1271325594136421,-0.16327990183517294,-0.11815250001792954,-0.10718168815774476,-0.10712111247742762,-0.14237718761179963,0.02688630043095408,0.049147608382751784,0.13856943833986612,0.10476226820711787,-0.19675613947666903
H4K8ac_H3K18ac,0.18818222462156697,0.2019041974791005,0.44335827971817565,0.20523549573502642,0.21909148404531642,0.2508528122720399,0.18931689173172295,0.4433582797181792,0.09502698343070115,0.14481692187450435,0.0582228520323298,-0.09091350385418373,-0.06729081389918434,-0.07364353585827743,-0.1615902820791657,-0.2226380197395681,-0.24372711544168624,-0.16512602312745628,-0.21554330795880183,-0.19477928538691103,-0.2318256261299787,-0.14513904962104718,-0.19199504811975743,-0.03800681272154094,-0.03979027536155222,-0.3194722529368761
H4K8ac_H3K9ac,0.13354938752339507,0.13787577645187632,0.32256059780545066,0.19461194459085895,0.15906265600148473,0.11756307501824459,0.127809074070786,0.09502698343070115,0.3225605978054489,0.20797754780071998,0.10499512323342941,-0.1375032550514419,-0.12130490304690511,-0.071770264833388,-0.10183407529354227,-0.17141082809829378,-0.1869714678966421,-0.12686673982310737,-0.1587023165614383,-0.18092056733349793,-0.1656259504252109,-0.08074516507618412,-0.1103566586793665,-0.04366308190095047,-0.04932086887943221,-0.24112935430575888
H4K8ac_H3K56ac,0.1623239486014718,0.17333036478713737,0.33887029113155265,0.23192696867168294,0.201556075729318,0.1780265957096212,0.17647922836691343,0.14481692187450435,0.20797754780071998,0.3388702911315562,0.14069899765937421,-0.0667317429347527,-0.04181629576043022,-0.01247968825590462,-0.04591200878678414,-0.1364172278913216,-0.15290620286409862,-0.10707920398417059,-0.10566765772051134,-0.12881043577887397,-0.1463775459077894,-0.03386400892673613,-0.053417504187470044,-0.010781809432417688,-0.015356094437450452,-0.20263623402385456
H4K8ac_H3K27ac,0.14319894408310319,0.15520596116550678,0.2864247421655364,0.14448848271957004,0.14231647913509526,0.11511830096791087,0.13901721619932594,0.05822285203233157,0.10499512323343119,0.14069899765937244,0.2864247421655346,-0.09452854698297664,-0.051534458508216474,-0.015508904308381588,-0.03220201856165339,-0.12387197807528771,-0.17073670330574053,-0.1295731011454233,-0.07864990043985998,-0.11706946053925371,-0.13127992421021517,-0.10017272130300192,-0.11132065836138239,-0.11084059380253741,-0.07448154992285794,-0.19108835437373095
H4K8ac_H3K4me3,0.017725589189312885,0.03105077593070149,0.2596982311468601,-0.07830676055551677,-0.03363218954882541,-0.03397267335246745,-0.021290899726913892,-0.0909135038541855,-0.1375032550514419,-0.06673174293474737,-0.09452854698298196,0.25969823114686186,-0.06603744630206165,-0.17935126808606228,-0.27711452030657746,-0.2467234533798237,-0.2816367027208617,-0.21506105580190926,-0.27013766588041577,-0.2630769476772006,-0.2667615561874719,-0.2753340486322067,-0.34405739660224377,-0.1699205233827783,-0.13171509894789324,-0.33693778187052104
H4K8ac_H3K4me2,0.024918984523878862,0.043194174475287284,0.23604464480841436,-0.04752568035593718,-0.014116943457333164,-0.027465247955056782,0.004149037259722377,-0.06729081389918079,-0.12130490304690156,-0.041816295760428446,-0.0515344585082147,-0.06603744630206165,0.23604464480841258,-0.1347083907279032,-0.17451343026278465,-0.18169087817355667,-0.285912866812259,-0.21394134045978852,-0.17357919720748427,-0.18731336667948462,-0.1940667001168883,-0.23326571318700395,-0.29350421346807565,-0.1818097481089147,-0.12735307467273138,-0.27594242285577053
H4K8ac_Htz1,0.1023125668748861,0.1250508704456781,0.2569097351695788,0.0012308237885907403,-0.0046404591341371315,0.003293865735830792,0.0934385028498479,-0.07364353585827743,-0.07177026483338445,-0.012479688255906396,-0.015508904308381588,-0.17935126808606228,-0.13470839072790497,0.2569097351695806,-0.06270767236685515,-0.14636896689628465,-0.15834574023282322,-0.11433400108243319,-0.13103009830681422,-0.19377277730970377,-0.17291200379834493,-0.05802053375039229,-0.02880166838615139,0.0017039885206227012,0.00729224281537455,-0.23027381632108046
H4K8ac_H3K79me,-0.013237110672815078,0.021282334623606403,0.17995843711494963,-0.058187410930363725,-0.07850458794641213,-0.07832616876729048,-0.04447735624427018,-0.1615902820791657,-0.1018340752935405,-0.04591200878677881,-0.03220201856165161,-0.2771145203065739,-0.17451343026278998,-0.06270767236685337,0.17995843711494963,-0.14502932375699906,-0.21192533418373394,-0.16917780465566423,-0.08222528232608184,-0.17767639733931873,-0.1598414396157768,-0.05581844187528873,-0.09247475585400977,-0.11444205353809345,-0.07877469058090014,-0.23335574119771962
H4K8ac_H3S10ph,-0.10199833044808138,-0.08837243978245723,0.0253763413255772,-0.17166984021058518,-0.16397899134272542,-0.17676112705942515,-0.12713255941364388,-0.22263801973956987,-0.1714108280982991,-0.1364172278913216,-0.12387197807529127,-0.24672345337982193,-0.18169087817356022,-0.14636896689628465,-0.14502932375699906,0.0253763413255772,-0.19630262360203332,-0.15507102899483272,-0.15700815966142656,-0.19420635649464302,-0.1566216329222243,-0.1887172912387829,-0.22361645058632007,-0.17758534877905596,-0.12784405924193898,-0.2053898418598159
H4K8ac_H3K4me,-0.08603648899802785,-0.07333656772328823,0.08240195750534873,-0.19173088401172755,-0.18804553500843824,-0.20727168080743041,-0.1632799018351676,-0.24372711544167913,-0.18697146789664032,-0.15290620286409506,-0.17073670330573343,-0.2816367027208564,-0.2859128668122608,-0.15834574023282144,-0.21192533418373039,-0.196302623602028,0.08240195750535406,-0.1047052774602939,-0.19679641740108167,-0.2458187740613056,-0.20552216698985504,-0.19663808601284316,-0.2579579446757627,-0.19581644356019368,-0.1192882013640304,-0.27290747599026055
H4K8ac_H4K20me,-0.06685947395068581,-0.054067715643444814,0.05913860413893168,-0.13311414022343016,-0.1321249130101716,-0.14016538261042477,-0.11815250001792776,-0.16512602312745273,-0.1268667398231038,-0.10707920398416704,-0.1295731011454233,-0.21506105580190216,-0.2139413404597903,-0.11433400108243852,-0.169177804655666,-0.15507102899483094,-0.1047052774602939,0.05913860413892813,-0.1863262673891395,-0.20756361882098595,-0.1777557412701256,-0.13536102265203098,-0.18708105530322072,-0.1882971049159785,-0.09642401431658776,-0.2289658110013928
H4K8ac_H3K36me,-0.022438757735690373,-0.004148658664060889,0.13837608064658902,-0.12831254736784814,-0.12077607566221893,-0.12176538777695356,-0.10718168815774476,-0.21554330795879295,-0.15870231656143297,-0.10566765772050957,-0.0786499004398582,-0.2701376658804122,-0.17357919720748605,-0.13103009830681245,-0.08222528232608362,-0.15700815966142123,-0.196796417401087,-0.18632626738914126,0.1383760806465908,-0.10415354334982574,-0.14160233542929745,-0.15583328442911437,-0.15972275533786195,-0.24278933095988187,-0.1512755504823744,-0.23040978561823877
H4K8ac_H3K36me2,-0.06656753140779514,-0.048217148385901965,0.1290389399860512,-0.13926025641329076,-0.1219707981639484,-0.12099853449390707,-0.10712111247742762,-0.19477928538690392,-0.18092056733349438,-0.1288104357788704,-0.11706946053925016,-0.2630769476771917,-0.1873133666794864,-0.19377277730970555,-0.17767639733930984,-0.19420635649464124,-0.24581877406130204,-0.2075636188209824,-0.10415354334982396,0.12903893998604943,-0.17977763948614722,-0.2250840093887625,-0.28111519688206776,-0.29403397979073276,-0.19087166364055363,-0.26162954924459214
H4K8ac_H4K16ac,-0.08160733248982588,-0.07678604857290416,0.06778204369872576,-0.1774778745880745,-0.1496917470317367,-0.17182443478608178,-0.1423771876118014,-0.23182562612997515,-0.1656259504252091,-0.14637754590779117,-0.13127992421021162,-0.2667615561874701,-0.1940667001168901,-0.1729120037983396,-0.15984143961577502,-0.15662163292222253,-0.20552216698986037,-0.17775574127012383,-0.14160233542929745,-0.17977763948615433,0.06778204369872576,-0.24839342782693308,-0.2743689574652173,-0.41531987092959355,-0.20551076002313984,-0.21971872633465495
H4K8ac_H3K79me3,0.08453128948177735,0.09693831820728072,0.2972825255727649,-0.03645960830835904,-0.08594148673654978,-0.08502516827899242,0.02688630043095941,-0.1451390496210383,-0.08074516507617524,-0.03386400892673436,-0.10017272130299837,-0.27533404863220134,-0.23326571318700218,-0.05802053375038341,-0.0558184418752834,-0.18871729123878112,-0.19663808601284138,-0.1353610226520292,-0.15583328442911437,-0.2250840093887625,-0.24839342782693308,0.29728252557276313,0.04349884695234074,0.0412232364767906,0.04254225991522631,-0.25304764160506465
H4K8ac_H3K36me3,0.11550184500371152,0.13241915334277898,0.34939649335517053,-0.04034494015657941,-0.07863670764194097,-0.09323013850434236,0.04914760838275711,-0.1919950481197521,-0.11035665867936473,-0.05341750418746294,-0.11132065836137173,-0.3440573966022349,-0.29350421346806854,-0.028801668386149615,-0.09247475585400444,-0.22361645058632007,-0.25795794467576627,-0.18708105530321895,-0.15972275533786373,-0.28111519688206954,-0.27436895746521195,0.04349884695234252,0.34939649335517053,0.0281035477075271,0.03915523500506701,-0.3124770036163156
H4K8ac_H4R3me2s,0.18159788376703823,0.19059225435794502,0.3543065200710629,0.01800077726029592,0.0036111777188860827,0.0061460528134702486,0.13856943833986968,-0.03800681272153561,-0.04366308190094159,-0.010781809432417688,-0.11084059380253386,-0.1699205233827712,-0.18180974810890937,0.0017039885206244776,-0.11444205353808812,-0.1775853487790524,-0.19581644356020078,-0.1882971049159785,-0.24278933095988364,-0.29403397979073276,-0.41531987092959,0.0412232364767906,0.02810354770752177,0.35430652007106467,0.11386023647980004,-0.2512836280374362
H4K8ac_H4R3me,0.15148148209956425,0.1537294127810238,0.2804045011062879,0.012659978298028562,-7.03086986035828e-05,0.00891619856798087,0.10476226820712498,-0.03979027536154689,-0.04932086887942866,-0.015356094437450452,-0.07448154992285794,-0.1317150989478879,-0.12735307467273138,0.00729224281537455,-0.07877469058089837,-0.1278440592419372,-0.11928820136403218,-0.09642401431658776,-0.15127555048237618,-0.1908716636405554,-0.20551076002314161,0.042542259915224534,0.03915523500506701,0.11386023647979826,0.28040450110628434,-0.19469770538565356
H4K8ac_H2AS129ph,-0.13480857530437618,-0.1354827407057968,0.052600616862134686,-0.24209560992675705,-0.23511792545569676,-0.25046429187182895,-0.1967561394766726,-0.3194722529368761,-0.24112935430576243,-0.2026362340238581,-0.19108835437373273,-0.33693778187051926,-0.27594242285577764,-0.23027381632108224,-0.2333557411977214,-0.2053898418598159,-0.2729074759902641,-0.22896581100139102,-0.23040978561824232,-0.2616295492446028,-0.21971872633466205,-0.25304764160507176,-0.31247700361632624,-0.2512836280374433,-0.1946977053856589,0.052600616862134686
H3K4ac_H4K5ac,0.4401595802034297,0.24254091460951344,0.2611214831052209,0.4401595802034315,0.2769885099767606,0.26323267871763534,0.24574397478470011,0.1873187190790464,0.18062245341178063,0.19509232980993652,0.12405205799335661,-0.06109070048466769,-0.07239378286188014,-0.010373265755792005,-0.09263699377992118,-0.17527664738977577,-0.1619548696755988,-0.10389842861910559,-0.11878514537588636,-0.14796070410399764,-0.18121873631891816,-0.057931210543069156,-0.05320978753245953,0.026061391427177227,0.014966229722659818,-0.23188475039433243
H3K4ac_H4K12ac,0.242540914609517,0.4291147428485633,0.27367010769672717,0.4291147428485633,0.2791622250371457,0.27319438446452793,0.2563295465822719,0.19311209993300693,0.16550000097452156,0.1976528507814077,0.13624324272595523,-0.03836461578300643,-0.05597653852001194,0.010553865780352112,-0.06779540178258792,-0.15904333071324928,-0.15584811200356974,-0.1042305462430555,-0.11290604851802044,-0.13692460154491926,-0.17344088384456668,-0.041213546958521974,-0.03257516250075376,0.03481825892493973,0.022732481931551973,-0.23339747608545203
H3K4ac_H4K8ac,0.26112148310522443,0.2736701076967307,0.48946498659875637,0.48946498659875814,0.3009229398547504,0.28378843314443536,0.28153573181850966,0.20523549573502997,0.19461194459086073,0.23192696867168472,0.1444884827195736,-0.07830676055550789,-0.047525680355931854,0.0012308237885978457,-0.058187410930354844,-0.17166984021057985,-0.19173088401172755,-0.13311414022342838,-0.1283125473678428,-0.13926025641329254,-0.1774778745880745,-0.03645960830835726,-0.04034494015658119,0.018000777260297696,0.012659978298033892,-0.2420956099267535
H3K4ac_H3K4ac,0.4401595802034315,0.42911474284856155,0.48946498659875814,4.73111437708322,1.322689999380577,1.3179118186104173,0.789975168259696,1.2702623472801449,1.4043893565460799,1.4601677282604948,0.678543994627935,0.53714239627549,0.2919026974730592,0.24195208637454257,0.1786295793263335,0.05095016187778256,0.1644951782890285,0.17223258664901486,0.15124936735807637,0.22062810127265564,0.10327436338677387,0.2668742411444107,0.350449378034531,0.38570287896142474,0.20536749140117116,0.13527201109260467
